0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
Idx,Period H1,FMA H1,SLMA H1,550MA H1,DeltaC H1,Macd H1,Plot2 H1,Plot3 H1,Plot4 H1,Idx,Period M15,FMA M15,SLMA M15,550MA M15,DeltaC M15,Macd M15,Plot2 M15,Plot3 M15,Plot4 M15,Idx,Period M5,FMA M5,SLMA M5,550MA M5,DeltaC M5,Macd M5,Plot2 M5,Plot3 M5,Plot4 M5,Idx,Period M1,FMA M1,SLMA M1,550MA M1,DeltaC M1,Macd M1,Plot2 M1,Plot3 M1,Plot4 M1,SNIPER H1,SNIPER M15,SNIPER M5,SNIPER M1,RCNT HIGHEST H1,RCNT LOWEST H1,RCNT HIGHEST M15,RCNT LOWEST M15,RCNT HIGHEST M5,RCNT LOWEST M5,RCNT HIGHEST M1,RCNT LOWEST M1
1766,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1766,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1766,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1766,2024.08.12 18:19:00,1.09328,1.09304,1.09221,Positive,0.0002120,0.0003398,0.0001525,0.0002009,0,0,0,99,0,0,0,0,0,0,0,0
1767,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1767,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1767,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1767,2024.08.12 18:18:00,1.09326,1.09302,1.09221,Positive,0.0002282,0.0003367,0.0001489,0.0001961,0,0,0,99,0,0,0,0,0,0,0,0
1768,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1768,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1768,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1768,2024.08.12 18:17:00,1.09324,1.09299,1.09221,Positive,0.0002374,0.0003308,0.0001445,0.0001901,0,0,0,99,0,0,0,0,0,0,0,0
1769,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1769,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1769,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1769,2024.08.12 18:16:00,1.09321,1.09297,1.09220,Positive,0.0002416,0.0003230,0.0001394,0.0001833,0,0,0,99,0,0,0,0,0,0,0,0
1770,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1770,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1770,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1770,2024.08.12 18:15:00,1.09318,1.09295,1.09220,Positive,0.0002556,0.0003175,0.0001351,0.0001775,0,0,0,99,0,0,0,0,0,0,0,0
1771,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1771,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1771,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1771,2024.08.12 18:14:00,1.09315,1.09292,1.09220,Positive,0.0002647,0.0003097,0.0001302,0.0001709,0,0,0,99,0,0,0,0,0,0,0,0
1772,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1772,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1772,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1772,2024.08.12 18:13:00,1.09312,1.09288,1.09220,Positive,0.0002695,0.0003002,0.0001247,0.0001636,0,0,0,99,0,0,0,0,0,0,0,0
1773,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1773,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1773,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1773,2024.08.12 18:12:00,1.09307,1.09285,1.09219,Positive,0.0002665,0.0002883,0.0001185,0.0001553,0,0,0,99,0,0,0,0,0,0,0,0
1774,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1774,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1774,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1774,2024.08.12 18:11:00,1.09303,1.09281,1.09219,Positive,0.0002456,0.0002714,0.0001108,0.0001453,0,0,0,99,0,0,0,0,0,0,0,0
1775,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1775,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1775,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1775,2024.08.12 18:10:00,1.09297,1.09277,1.09219,Positive,0.0002246,0.0002555,0.0001036,0.0001357,0,0,0,99,0,0,0,0,0,0,0,0
1776,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1776,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1776,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1776,2024.08.12 18:09:00,1.09293,1.09274,1.09219,Positive,0.0001924,0.0002375,0.0000958,0.0001255,0,0,0,99,0,0,0,0,0,0,0,0
1777,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1777,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1777,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1777,2024.08.12 18:08:00,1.09290,1.09271,1.09218,Positive,0.0001872,0.0002282,0.0000909,0.0001190,0,0,0,99,0,0,0,0,0,0,0,0
1778,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1778,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1778,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1778,2024.08.12 18:07:00,1.09287,1.09269,1.09218,Positive,0.0001860,0.0002202,0.0000865,0.0001131,0,0,0,99,0,0,0,0,0,0,0,0
1779,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1779,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1779,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1779,2024.08.12 18:06:00,1.09284,1.09267,1.09218,Positive,0.0001848,0.0002120,0.0000821,0.0001072,0,0,0,99,0,0,0,0,0,0,0,0
1780,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1780,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1780,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1780,2024.08.12 18:05:00,1.09282,1.09265,1.09218,Positive,0.0001887,0.0002053,0.0000781,0.0001019,0,0,0,99,0,0,0,0,0,0,0,0
1781,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1781,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1781,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1781,2024.08.12 18:04:00,1.09279,1.09262,1.09218,Positive,0.0001930,0.0001983,0.0000741,0.0000966,0,0,0,99,0,0,0,0,0,0,0,0
1782,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1782,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1782,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1782,2024.08.12 18:03:00,1.09277,1.09260,1.09217,Positive,0.0001947,0.0001902,0.0000698,0.0000909,0,0,0,99,0,0,0,0,0,0,0,0
1783,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1783,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1783,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1783,2024.08.12 18:02:00,1.09274,1.09258,1.09217,Positive,0.0001940,0.0001813,0.0000653,0.0000849,0,0,0,99,0,0,0,0,0,0,0,0
1784,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1784,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1784,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1784,2024.08.12 18:01:00,1.09271,1.09256,1.09217,Positive,0.0001892,0.0001712,0.0000605,0.0000786,0,0,0,99,0,0,0,0,0,0,0,0
1785,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1785,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1785,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1785,2024.08.12 18:00:00,1.09268,1.09254,1.09217,Positive,0.0001825,0.0001607,0.0000556,0.0000722,0,0,0,99,0,0,0,0,0,0,0,0
1786,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1786,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1786,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1786,2024.08.12 17:59:00,1.09266,1.09252,1.09217,Positive,0.0001905,0.0001544,0.0000521,0.0000676,0,0,0,99,0,0,0,0,0,0,0,0
1787,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1787,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1787,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1787,2024.08.12 17:58:00,1.09263,1.09249,1.09217,Positive,0.0001879,0.0001447,0.0000476,0.0000616,0,0,0,99,0,0,0,0,0,0,0,0
1788,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1788,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1788,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1788,2024.08.12 17:57:00,1.09260,1.09247,1.09216,Positive,0.0001828,0.0001344,0.0000430,0.0000555,0,0,0,99,0,0,0,0,0,0,0,0
1789,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1789,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1789,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1789,2024.08.12 17:56:00,1.09256,1.09244,1.09216,Positive,0.0001736,0.0001231,0.0000382,0.0000492,0,0,0,99,0,0,0,0,0,0,0,0
1790,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1790,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1790,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1790,2024.08.12 17:55:00,1.09252,1.09241,1.09216,Positive,0.0001441,0.0001067,0.0000318,0.0000409,0,0,0,99,0,0,0,0,0,0,0,0
1791,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1791,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1791,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1791,2024.08.12 17:54:00,1.09248,1.09238,1.09216,Positive,0.0001074,0.0000897,0.0000254,0.0000326,0,0,0,99,0,0,0,0,0,0,0,0
1792,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1792,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1792,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1792,2024.08.12 17:53:00,1.09246,1.09237,1.09216,Positive,0.0000976,0.0000817,0.0000220,0.0000281,0,0,0,99,0,0,0,0,0,0,0,0
1793,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1793,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1793,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1793,2024.08.12 17:52:00,1.09244,1.09236,1.09216,Positive,0.0000868,0.0000739,0.0000187,0.0000237,0,0,0,99,0,0,0,0,0,0,0,0
1794,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1794,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1794,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1794,2024.08.12 17:51:00,1.09243,1.09235,1.09216,Positive,0.0000952,0.0000717,0.0000172,0.0000217,0,0,0,99,0,0,0,0,0,0,0,0
1795,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1795,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1795,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1795,2024.08.12 17:50:00,1.09243,1.09235,1.09216,Positive,0.0001127,0.0000714,0.0000163,0.0000205,0,0,0,99,0,0,0,0,0,0,0,0
1796,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1796,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1796,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1796,2024.08.12 17:49:00,1.09243,1.09234,1.09216,Positive,0.0001364,0.0000719,0.0000156,0.0000196,0,0,0,99,0,0,0,0,0,0,0,0
1797,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1797,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1797,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1797,2024.08.12 17:48:00,1.09241,1.09233,1.09215,Positive,0.0001423,0.0000662,0.0000130,0.0000162,0,0,0,99,0,0,0,0,0,0,0,0
1798,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1798,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1798,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1798,2024.08.12 17:47:00,1.09240,1.09232,1.09215,Positive,0.0001579,0.0000628,0.0000111,0.0000137,0,0,0,99,0,0,0,0,0,0,0,0
1799,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1799,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1799,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1799,2024.08.12 17:46:00,1.09239,1.09230,1.09215,Positive,0.0001715,0.0000580,0.0000088,0.0000107,0,0,0,99,0,0,0,0,0,0,0,0
1800,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1800,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1800,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1800,2024.08.12 17:45:00,1.09237,1.09229,1.09215,Positive,0.0001792,0.0000508,0.0000058,0.0000068,0,0,0,99,0,0,0,0,0,0,0,0
1801,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1801,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1801,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1801,2024.08.12 17:44:00,1.09237,1.09228,1.09215,Positive,0.0002047,0.0000479,0.0000043,0.0000047,0,0,0,99,0,0,0,0,0,0,0,0
1802,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1802,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1802,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1802,2024.08.12 17:43:00,1.09235,1.09227,1.09215,Positive,0.0002221,0.0000415,0.0000016,0.0000012,0,0,0,99,0,0,0,0,0,0,0,0
1803,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1803,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1803,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1803,2024.08.12 17:42:00,1.09232,1.09225,1.09215,Positive,0.0002279,0.0000309,-0.0000023,-0.0000038,0,0,0,99,0,0,0,0,0,0,0,0
1804,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1804,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1804,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1804,2024.08.12 17:41:00,1.09229,1.09223,1.09215,Positive,0.0002360,0.0000206,-0.0000060,-0.0000087,0,0,0,99,0,0,0,0,0,0,0,0
1805,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1805,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1805,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1805,2024.08.12 17:40:00,1.09226,1.09220,1.09215,Positive,0.0002347,0.0000073,-0.0000106,-0.0000146,0,0,0,99,0,0,0,0,0,0,0,0
1806,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1806,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1806,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1806,2024.08.12 17:39:00,1.09221,1.09218,1.09215,Positive,0.0002185,-0.0000101,-0.0000163,-0.0000219,0,0,0,99,0,0,0,0,0,0,0,0
1807,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1807,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1807,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1807,2024.08.12 17:38:00,1.09218,1.09216,1.09214,Positive,0.0002069,-0.0000255,-0.0000212,-0.0000283,0,0,0,99,0,0,0,0,0,0,0,0
1808,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1808,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1808,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1808,2024.08.12 17:37:00,1.09214,1.09213,1.09214,Positive,0.0001870,-0.0000425,-0.0000264,-0.0000351,0,0,0,99,0,0,0,0,0,0,0,0
1809,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1809,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1809,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1809,2024.08.12 17:36:00,1.09209,1.09211,1.09214,Positive,0.0001578,-0.0000611,-0.0000320,-0.0000423,0,0,0,99,0,0,0,0,0,0,0,0
1810,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1810,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1810,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1810,2024.08.12 17:35:00,1.09205,1.09209,1.09214,Positive,0.0001285,-0.0000783,-0.0000369,-0.0000487,0,0,0,98,0,0,0,0,0,0,0,0
1811,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1811,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1811,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1811,2024.08.12 17:34:00,1.09202,1.09207,1.09214,Negative,0.0000964,-0.0000948,-0.0000415,-0.0000545,0,0,0,96,0,0,0,0,0,0,0,0
1812,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1812,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1812,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1812,2024.08.12 17:33:00,1.09198,1.09205,1.09214,Negative,0.0000662,-0.0001091,-0.0000452,-0.0000592,0,0,0,93,0,0,0,0,0,0,0,0
1813,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1813,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1813,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1813,2024.08.12 17:32:00,1.09195,1.09204,1.09214,Negative,0.0000327,-0.0001228,-0.0000485,-0.0000635,0,0,0,87,0,0,0,0,0,0,0,0
1814,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1814,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1814,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1814,2024.08.12 17:31:00,1.09193,1.09203,1.09214,Negative,-0.0000023,-0.0001351,-0.0000512,-0.0000670,0,0,0,75,0,0,0,0,0,0,0,0
1815,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1815,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1815,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1815,2024.08.12 17:30:00,1.09191,1.09202,1.09214,Negative,-0.0000347,-0.0001449,-0.0000531,-0.0000693,0,0,0,50,0,0,0,0,0,0,0,0
1816,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1816,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1816,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1816,2024.08.12 17:29:00,1.09189,1.09202,1.09214,Negative,-0.0000684,-0.0001534,-0.0000544,-0.0000709,0,0,0,0,0,0,0,0,0,0,0,0
